START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,YEAR,MONTH,MONTH_NAME,DAY,DAYNAME,DAYOFWEEK,HOUR,DISTANCE_KM
2016-05-10 17:19:00,2016-05-10 17:31:00,Business,Menlo Park,Newark,7.9,Customer Visit,2016,5,May,10,Tuesday,1,17,12.7111
2016-05-11 08:35:00,2016-05-11 09:12:00,Business,Newark,San Francisco,25.6,Meeting,2016,5,May,11,Wednesday,2,8,41.190400000000004
2016-05-11 21:47:00,2016-05-11 22:04:00,Business,Morrisville,Cary,8.1,Meeting,2016,5,May,11,Wednesday,2,21,13.0329
2016-05-14 18:35:00,2016-05-14 18:39:00,Business,Cary,Morrisville,3.1,Meal/Entertain,2016,5,May,14,Saturday,5,18,4.9879
2016-05-14 23:01:00,2016-05-14 23:05:00,Business,Morrisville,Cary,3.1,Meal/Entertain,2016,5,May,14,Saturday,5,23,4.9879
2016-05-17 13:15:00,2016-05-17 13:23:00,Business,Whitebridge,Preston,2.8,Errand/Supplies,2016,5,May,17,Tuesday,1,13,4.505199999999999
2016-05-17 13:56:00,2016-05-17 14:08:00,Business,Preston,Westpark Place,2.7,Errand/Supplies,2016,5,May,17,Tuesday,1,13,4.3443000000000005
2016-05-17 14:34:00,2016-05-17 14:40:00,Business,Westpark Place,Whitebridge,1.9,Errand/Supplies,2016,5,May,17,Tuesday,1,14,3.0570999999999997
2016-05-18 09:11:00,2016-05-18 09:41:00,Business,Cary,Morrisville,8.4,Customer Visit,2016,5,May,18,Wednesday,2,9,13.515600000000001
2016-05-18 13:00:00,2016-05-18 13:02:00,Business,Morrisville,Raleigh,7.6,Customer Visit,2016,5,May,18,Wednesday,2,13,12.228399999999999
2016-05-19 14:37:00,2016-05-19 15:01:00,Business,Old City,Parkway Museums,2.9,Meal/Entertain,2016,5,May,19,Thursday,3,14,4.6661
2016-05-20 10:56:00,2016-05-20 11:07:00,Business,Old City,Hog Island,11.2,Meeting,2016,5,May,20,Friday,4,10,18.020799999999998
2016-05-20 15:43:00,2016-05-20 16:12:00,Business,Morrisville,Cary,8.2,Meal/Entertain,2016,5,May,20,Friday,4,15,13.1938
2016-05-22 15:39:00,2016-05-22 15:46:00,Business,Cary,Morrisville,3.0,Meal/Entertain,2016,5,May,22,Sunday,6,15,4.827
2016-05-22 18:46:00,2016-05-22 18:53:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,5,May,22,Sunday,6,18,4.0225
2016-05-23 20:19:00,2016-05-23 20:27:00,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,2016,5,May,23,Monday,0,20,5.7924
2016-05-23 21:09:00,2016-05-23 21:21:00,Business,Savon Height,Whitebridge,3.6,Errand/Supplies,2016,5,May,23,Monday,0,21,5.7924
2016-05-27 20:26:00,2016-05-27 20:30:00,Business,Whitebridge,Kildaire Farms,4.5,Errand/Supplies,2016,5,May,27,Friday,4,20,7.2405
2016-05-27 20:47:00,2016-05-27 20:53:00,Business,Savon Height,Kilarney Woods,1.2,OTHER,2016,5,May,27,Friday,4,20,1.9307999999999998
2016-05-27 22:11:00,2016-05-27 22:14:00,Business,Kilarney Woods,Kildaire Farms,1.7,Errand/Supplies,2016,5,May,27,Friday,4,22,2.7353
2016-05-28 00:15:00,2016-05-28 00:21:00,Business,Kilarney Woods,Whitebridge,4.7,Errand/Supplies,2016,5,May,28,Saturday,5,0,7.5623000000000005
2016-05-28 12:52:00,2016-05-28 13:06:00,Business,Cary,Morrisville,6.1,Meal/Entertain,2016,5,May,28,Saturday,5,12,9.8149
2016-05-28 14:35:00,2016-05-28 15:04:00,Business,Morrisville,Cary,11.3,Customer Visit,2016,5,May,28,Saturday,5,14,18.1817
2016-05-31 13:54:00,2016-05-31 14:41:00,Business,Cary,Raleigh,14.9,Meeting,2016,5,May,31,Tuesday,1,13,23.9741
2016-05-31 16:02:00,2016-05-31 16:39:00,Business,Raleigh,Cary,14.0,Meeting,2016,5,May,31,Tuesday,1,16,22.526
2016-05-31 17:50:00,2016-05-31 17:59:00,Business,Westpark Place,Whitebridge,1.8,OTHER,2016,5,May,31,Tuesday,1,17,2.8962
2016-06-01 10:19:00,2016-06-01 10:47:00,Business,Cary,Morrisville,6.7,Customer Visit,2016,6,June,1,Wednesday,2,10,10.7803
2016-06-01 13:10:00,2016-06-01 13:39:00,Business,Morrisville,Cary,9.6,Meeting,2016,6,June,1,Wednesday,2,13,15.446399999999999
2016-06-03 11:29:00,2016-06-03 11:49:00,Business,Cary,Durham,10.4,Meeting,2016,6,June,3,Friday,4,11,16.7336
2016-06-03 13:08:00,2016-06-03 13:38:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,3,Friday,4,13,15.9291
2016-06-03 15:31:00,2016-06-03 15:54:00,Business,Cary,Morrisville,6.0,Meal/Entertain,2016,6,June,3,Friday,4,15,9.654
2016-06-03 18:14:00,2016-06-03 18:29:00,Business,Townes at Everett Crossing,Chessington,3.3,Errand/Supplies,2016,6,June,3,Friday,4,18,5.309699999999999
2016-06-03 18:41:00,2016-06-03 18:53:00,Business,Morrisville,Cary,3.1,Errand/Supplies,2016,6,June,3,Friday,4,18,4.9879
2016-06-03 19:36:00,2016-06-03 19:42:00,Business,Huntington Woods,Weston,1.7,Errand/Supplies,2016,6,June,3,Friday,4,19,2.7353
2016-06-03 22:47:00,2016-06-03 23:06:00,Business,Morrisville,Cary,4.0,Between Offices,2016,6,June,3,Friday,4,22,6.436
2016-06-05 14:03:00,2016-06-05 14:33:00,Business,Whitebridge,Savon Height,7.8,Customer Visit,2016,6,June,5,Sunday,6,14,12.5502
2016-06-05 15:06:00,2016-06-05 15:22:00,Business,Cary,Morrisville,7.8,Customer Visit,2016,6,June,5,Sunday,6,15,12.5502
2016-06-05 15:57:00,2016-06-05 16:08:00,Business,Weston,Weston,3.8,Meal/Entertain,2016,6,June,5,Sunday,6,15,6.114199999999999
2016-06-05 18:05:00,2016-06-05 18:14:00,Business,Morrisville,Cary,2.5,Meal/Entertain,2016,6,June,5,Sunday,6,18,4.0225
2016-06-05 21:53:00,2016-06-05 22:05:00,Business,Cary,Durham,9.9,Meeting,2016,6,June,5,Sunday,6,21,15.9291
2016-06-05 23:52:00,2016-06-06 00:08:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,5,Sunday,6,23,15.9291
2016-06-06 15:36:00,2016-06-06 15:45:00,Business,Whitebridge,Hazelwood,3.0,Errand/Supplies,2016,6,June,6,Monday,0,15,4.827
2016-06-06 16:16:00,2016-06-06 16:24:00,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies,2016,6,June,6,Monday,0,16,3.8615999999999997
2016-06-06 20:06:00,2016-06-06 20:20:00,Business,Cary,Apex,5.7,Meal/Entertain,2016,6,June,6,Monday,0,20,9.1713
2016-06-06 21:08:00,2016-06-06 21:37:00,Business,Apex,Cary,7.2,Meal/Entertain,2016,6,June,6,Monday,0,21,11.5848
2016-06-06 21:41:00,2016-06-06 22:00:00,Business,Cary,Durham,10.4,Meeting,2016,6,June,6,Monday,0,21,16.7336
2016-06-06 23:34:00,2016-06-06 23:48:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,6,Monday,0,23,15.9291
2016-06-07 21:42:00,2016-06-07 22:00:00,Business,Cary,Durham,10.4,Meeting,2016,6,June,7,Tuesday,1,21,16.7336
2016-06-07 23:41:00,2016-06-08 00:04:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,7,Tuesday,1,23,15.9291
2016-06-08 08:23:00,2016-06-08 08:53:00,Business,Cary,Morrisville,8.7,Meal/Entertain,2016,6,June,8,Wednesday,2,8,13.998299999999999
2016-06-08 12:04:00,2016-06-08 13:01:00,Business,Jamaica,New York,22.3,Errand/Supplies,2016,6,June,8,Wednesday,2,12,35.8807
2016-06-08 13:12:00,2016-06-08 13:29:00,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,2016,6,June,8,Wednesday,2,13,5.309699999999999
2016-06-08 14:31:00,2016-06-08 14:37:00,Business,Medical Centre,Tudor City,0.7,Errand/Supplies,2016,6,June,8,Wednesday,2,14,1.1262999999999999
2016-06-08 16:55:00,2016-06-08 17:11:00,Business,Rose Hill,Soho,2.5,Meal/Entertain,2016,6,June,8,Wednesday,2,16,4.0225
2016-06-08 17:16:00,2016-06-08 17:18:00,Business,Soho,Tribeca,0.5,Errand/Supplies,2016,6,June,8,Wednesday,2,17,0.8045
2016-06-08 17:59:00,2016-06-08 18:05:00,Business,Tribeca,Financial District,0.9,Errand/Supplies,2016,6,June,8,Wednesday,2,17,1.4481
2016-06-08 20:11:00,2016-06-08 20:25:00,Business,Financial District,Kips Bay,4.8,Errand/Supplies,2016,6,June,8,Wednesday,2,20,7.723199999999999
2016-06-10 15:19:00,2016-06-10 16:28:00,Business,New York,Jamaica,16.3,Meeting,2016,6,June,10,Friday,4,15,26.2267
2016-06-10 21:47:00,2016-06-10 22:04:00,Business,Cary,Durham,10.4,Meeting,2016,6,June,10,Friday,4,21,16.7336
2016-06-10 23:53:00,2016-06-11 00:01:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,10,Friday,4,23,15.9291
2016-06-11 17:08:00,2016-06-11 17:16:00,Business,Cary,Morrisville,3.7,Errand/Supplies,2016,6,June,11,Saturday,5,17,5.9533000000000005
2016-06-11 17:34:00,2016-06-11 17:39:00,Business,Morrisville,Cary,4.6,Meal/Entertain,2016,6,June,11,Saturday,5,17,7.4014
2016-06-11 17:50:00,2016-06-11 17:56:00,Business,Westpark Place,Whitebridge,1.7,OTHER,2016,6,June,11,Saturday,5,17,2.7353
2016-06-11 21:45:00,2016-06-11 22:04:00,Business,Cary,Durham,10.4,Meeting,2016,6,June,11,Saturday,5,21,16.7336
2016-06-11 23:39:00,2016-06-12 00:05:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,11,Saturday,5,23,15.9291
2016-06-12 19:53:00,2016-06-12 19:56:00,Business,Cary,Morrisville,2.5,Meal/Entertain,2016,6,June,12,Sunday,6,19,4.0225
2016-06-12 20:05:00,2016-06-12 20:16:00,Business,Morrisville,Cary,4.3,Errand/Supplies,2016,6,June,12,Sunday,6,20,6.918699999999999
2016-06-12 21:58:00,2016-06-12 22:19:00,Business,Parkway,Whitebridge,2.8,Errand/Supplies,2016,6,June,12,Sunday,6,21,4.505199999999999
2016-06-13 05:23:00,2016-06-13 05:42:00,Business,Cary,Morrisville,8.4,Meal/Entertain,2016,6,June,13,Monday,0,5,13.515600000000001
2016-06-13 14:17:00,2016-06-13 14:46:00,Business,Oakland,Emeryville,13.2,Meeting,2016,6,June,13,Monday,0,14,21.238799999999998
2016-06-13 18:08:00,2016-06-13 18:47:00,Business,Emeryville,Berkeley,3.9,Meal/Entertain,2016,6,June,13,Monday,0,18,6.2751
2016-06-13 18:54:00,2016-06-13 19:23:00,Business,Berkeley,Oakland,5.1,Meal/Entertain,2016,6,June,13,Monday,0,18,8.2059
2016-06-13 20:00:00,2016-06-13 20:05:00,Business,Oakland,Unknown Location,5.2,Customer Visit,2016,6,June,13,Monday,0,20,8.3668
2016-06-14 12:03:00,2016-06-14 12:21:00,Business,Emeryville,San Francisco,9.8,OTHER,2016,6,June,14,Tuesday,1,12,15.7682
2016-06-14 16:09:00,2016-06-14 16:39:00,Business,San Francisco,Emeryville,11.6,Meeting,2016,6,June,14,Tuesday,1,16,18.6644
2016-06-14 17:15:00,2016-06-14 17:24:00,Business,Emeryville,Oakland,5.1,Meeting,2016,6,June,14,Tuesday,1,17,8.2059
2016-06-14 17:27:00,2016-06-14 17:57:00,Business,Downtown,Bay Farm Island,9.3,Errand/Supplies,2016,6,June,14,Tuesday,1,17,14.963700000000001
2016-06-15 01:46:00,2016-06-15 02:06:00,Business,Kenner,New Orleans,12.4,Between Offices,2016,6,June,15,Wednesday,2,1,19.9516
2016-06-15 15:26:00,2016-06-15 15:34:00,Business,CBD,Lower Garden District,1.9,Between Offices,2016,6,June,15,Wednesday,2,15,3.0570999999999997
2016-06-15 16:37:00,2016-06-15 17:02:00,Business,Lower Garden District,Lakeview,6.4,Customer Visit,2016,6,June,15,Wednesday,2,16,10.297600000000001
2016-06-15 17:29:00,2016-06-15 17:49:00,Personal,Lakeview,Storyville,5.5,OTHER,2016,6,June,15,Wednesday,2,17,8.849499999999999
2016-06-15 19:52:00,2016-06-15 19:58:00,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,2016,6,June,15,Wednesday,2,19,2.4135
2016-06-16 13:36:00,2016-06-16 14:30:00,Business,New Orleans,Metairie,14.5,OTHER,2016,6,June,16,Thursday,3,13,23.3305
2016-06-16 14:42:00,2016-06-16 14:46:00,Business,Metairie,Kenner,2.7,OTHER,2016,6,June,16,Thursday,3,14,4.3443000000000005
2016-06-16 15:17:00,2016-06-16 15:41:00,Business,Kenner,New Orleans,15.0,OTHER,2016,6,June,16,Thursday,3,15,24.134999999999998
2016-06-16 19:39:00,2016-06-16 19:56:00,Business,New Orleans,Kenner,12.9,OTHER,2016,6,June,16,Thursday,3,19,20.7561
2016-06-16 21:43:00,2016-06-16 21:56:00,Business,Kenner,New Orleans,13.6,OTHER,2016,6,June,16,Thursday,3,21,21.8824
2016-06-17 16:11:00,2016-06-17 16:44:00,Business,New Orleans,Kenner,12.2,OTHER,2016,6,June,17,Friday,4,16,19.6298
2016-06-18 00:29:00,2016-06-18 00:51:00,Business,Morrisville,Cary,8.7,OTHER,2016,6,June,18,Saturday,5,0,13.998299999999999
2016-06-19 02:39:00,2016-06-19 02:50:00,Business,Cary,Raleigh,6.0,OTHER,2016,6,June,19,Sunday,6,2,9.654
2016-06-19 05:51:00,2016-06-19 06:00:00,Business,Raleigh,Cary,5.9,OTHER,2016,6,June,19,Sunday,6,5,9.4931
2016-06-21 15:39:00,2016-06-21 16:08:00,Business,Cary,Raleigh,19.3,OTHER,2016,6,June,21,Tuesday,1,15,31.0537
2016-06-21 17:11:00,2016-06-21 18:02:00,Business,Raleigh,Cary,16.6,Meal/Entertain,2016,6,June,21,Tuesday,1,17,26.709400000000002
2016-06-24 10:41:00,2016-06-24 10:57:00,Business,Whitebridge,Waverly Place,7.1,Meal/Entertain,2016,6,June,24,Friday,4,10,11.4239
2016-06-24 11:54:00,2016-06-24 12:01:00,Business,Waverly Place,Macgregor Downs,2.1,Meal/Entertain,2016,6,June,24,Friday,4,11,3.3789000000000002
2016-06-24 12:19:00,2016-06-24 12:37:00,Business,Cary,Raleigh,8.6,Errand/Supplies,2016,6,June,24,Friday,4,12,13.837399999999999
2016-06-24 12:50:00,2016-06-24 13:12:00,Business,Raleigh,Morrisville,9.0,Errand/Supplies,2016,6,June,24,Friday,4,12,14.481
2016-06-24 13:18:00,2016-06-24 13:27:00,Business,Morrisville,Cary,3.1,Errand/Supplies,2016,6,June,24,Friday,4,13,4.9879
2016-06-24 14:01:00,2016-06-24 14:20:00,Business,Cary,Morrisville,8.4,Temporary Site,2016,6,June,24,Friday,4,14,13.515600000000001
2016-06-24 20:44:00,2016-06-24 21:02:00,Business,Kenner,New Orleans,12.8,OTHER,2016,6,June,24,Friday,4,20,20.595200000000002
2016-06-25 09:03:00,2016-06-25 09:12:00,Business,CBD,Bywater,4.5,OTHER,2016,6,June,25,Saturday,5,9,7.2405
2016-06-25 09:15:00,2016-06-25 10:08:00,Business,New Orleans,Chalmette,11.8,Between Offices,2016,6,June,25,Saturday,5,9,18.9862
2016-06-25 10:18:00,2016-06-25 10:25:00,Business,Chalmette,Arabi,1.1,Errand/Supplies,2016,6,June,25,Saturday,5,10,1.7699
2016-06-25 10:50:00,2016-06-25 11:18:00,Business,Arabi,Metairie,17.0,Meal/Entertain,2016,6,June,25,Saturday,5,10,27.353
2016-06-25 11:25:00,2016-06-25 11:34:00,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,Meeting,2016,6,June,25,Saturday,5,11,2.7353
2016-06-25 11:53:00,2016-06-25 13:21:00,Business,Metairie,New Orleans,15.5,Meeting,2016,6,June,25,Saturday,5,11,24.9395
2016-06-25 19:47:00,2016-06-25 19:58:00,Business,Storyville,Marigny,1.6,OTHER,2016,6,June,25,Saturday,5,19,2.5744000000000002
2016-06-25 23:19:00,2016-06-25 23:26:00,Business,Marigny,Storyville,1.5,OTHER,2016,6,June,25,Saturday,5,23,2.4135
2016-06-26 17:43:00,2016-06-26 18:18:00,Business,New Orleans,Kenner,12.6,Meeting,2016,6,June,26,Sunday,6,17,20.2734
2016-06-26 18:45:00,2016-06-26 19:12:00,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,OTHER,2016,6,June,26,Sunday,6,18,7.723199999999999
2016-06-26 19:41:00,2016-06-26 19:50:00,Business,Kenner,Kenner,2.2,OTHER,2016,6,June,26,Sunday,6,19,3.5398
2016-06-26 21:14:00,2016-06-26 21:42:00,Business,Kenner,New Orleans,13.0,OTHER,2016,6,June,26,Sunday,6,21,20.917
2016-06-27 07:37:00,2016-06-27 08:48:00,Business,New Orleans,Covington,46.9,OTHER,2016,6,June,27,Monday,0,7,75.46209999999999
2016-06-27 08:51:00,2016-06-27 09:00:00,Business,Covington,Covington,2.5,OTHER,2016,6,June,27,Monday,0,8,4.0225
2016-06-27 09:05:00,2016-06-27 09:33:00,Business,Covington,Covington,8.6,OTHER,2016,6,June,27,Monday,0,9,13.837399999999999
2016-06-27 09:43:00,2016-06-27 10:08:00,Business,Covington,Covington,5.2,OTHER,2016,6,June,27,Monday,0,9,8.3668
2016-06-27 10:22:00,2016-06-27 10:39:00,Business,Covington,Covington,7.6,OTHER,2016,6,June,27,Monday,0,10,12.228399999999999
2016-06-27 10:51:00,2016-06-27 10:58:00,Business,Covington,Covington,1.8,OTHER,2016,6,June,27,Monday,0,10,2.8962
2016-06-27 11:06:00,2016-06-27 11:24:00,Business,Covington,Mandeville,4.7,OTHER,2016,6,June,27,Monday,0,11,7.5623000000000005
2016-06-27 11:30:00,2016-06-27 11:42:00,Business,Mandeville,Mandeville,2.8,OTHER,2016,6,June,27,Monday,0,11,4.505199999999999
2016-06-27 12:22:00,2016-06-27 13:02:00,Business,Mandeville,Metairie,30.0,OTHER,2016,6,June,27,Monday,0,12,48.269999999999996
2016-06-27 13:56:00,2016-06-27 14:05:00,Business,Metairie,Kenner,4.4,OTHER,2016,6,June,27,Monday,0,13,7.0796
2016-06-27 21:09:00,2016-06-27 21:19:00,Business,Jamestown Court,Jamestown Court,1.0,OTHER,2016,6,June,27,Monday,0,21,1.609
2016-06-28 00:48:00,2016-06-28 01:05:00,Business,Morrisville,Cary,8.2,Customer Visit,2016,6,June,28,Tuesday,1,0,13.1938
2016-06-28 20:13:00,2016-06-28 20:33:00,Business,Cary,Durham,10.4,Meeting,2016,6,June,28,Tuesday,1,20,16.7336
2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,28,Tuesday,1,23,15.9291
2016-06-28 23:34:00,2016-06-28 23:59:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,28,Tuesday,1,23,15.9291
2016-06-29 08:56:00,2016-06-29 09:24:00,Business,Cary,Morrisville,7.3,OTHER,2016,6,June,29,Wednesday,2,8,11.7457
2016-06-29 10:22:00,2016-06-29 10:38:00,Business,Morrisville,Cary,7.4,OTHER,2016,6,June,29,Wednesday,2,10,11.906600000000001
2016-06-29 11:49:00,2016-06-29 11:51:00,Business,Whitebridge,Westpark Place,1.6,OTHER,2016,6,June,29,Wednesday,2,11,2.5744000000000002
2016-06-29 12:11:00,2016-06-29 12:16:00,Business,Westpark Place,Whitebridge,1.8,OTHER,2016,6,June,29,Wednesday,2,12,2.8962
2016-06-29 20:11:00,2016-06-29 20:29:00,Business,Cary,Durham,10.4,Meeting,2016,6,June,29,Wednesday,2,20,16.7336
2016-06-29 23:38:00,2016-06-30 00:00:00,Business,Durham,Cary,9.9,Meeting,2016,6,June,29,Wednesday,2,23,15.9291
2016-06-30 20:09:00,2016-06-30 20:26:00,Business,Cary,Durham,9.9,Meeting,2016,6,June,30,Thursday,3,20,15.9291
2016-07-01 00:00:00,2016-07-01 00:25:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,1,Friday,4,0,15.9291
2016-07-01 09:34:00,2016-07-01 09:57:00,Business,Cary,Raleigh,13.3,Meeting,2016,7,July,1,Friday,4,9,21.3997
2016-07-01 12:36:00,2016-07-01 13:00:00,Business,Raleigh,Cary,11.3,Meeting,2016,7,July,1,Friday,4,12,18.1817
2016-07-01 20:06:00,2016-07-01 20:24:00,Business,Cary,Durham,10.5,Meeting,2016,7,July,1,Friday,4,20,16.8945
2016-07-01 23:48:00,2016-07-02 00:09:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,1,Friday,4,23,15.9291
2016-07-02 20:18:00,2016-07-02 20:36:00,Business,Cary,Durham,10.1,Meeting,2016,7,July,2,Saturday,5,20,16.250899999999998
2016-07-02 23:48:00,2016-07-03 00:12:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,2,Saturday,5,23,15.9291
2016-07-03 00:28:00,2016-07-03 00:38:00,Business,Cary,Morrisville,3.1,Errand/Supplies,2016,7,July,3,Sunday,6,0,4.9879
2016-07-03 03:02:00,2016-07-03 03:08:00,Business,Morrisville,Cary,3.1,Errand/Supplies,2016,7,July,3,Sunday,6,3,4.9879
2016-07-03 20:00:00,2016-07-03 20:18:00,Business,Cary,Durham,9.9,Meeting,2016,7,July,3,Sunday,6,20,15.9291
2016-07-04 00:32:00,2016-07-04 00:47:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,4,Monday,0,0,15.9291
2016-07-04 17:31:00,2016-07-04 17:49:00,Business,Whitebridge,Summerwinds,8.8,Meeting,2016,7,July,4,Monday,0,17,14.1592
2016-07-04 18:23:00,2016-07-04 18:49:00,Business,Summerwinds,Whitebridge,8.7,Temporary Site,2016,7,July,4,Monday,0,18,13.998299999999999
2016-07-04 20:00:00,2016-07-04 20:17:00,Business,Cary,Durham,11.8,Meeting,2016,7,July,4,Monday,0,20,18.9862
2016-07-05 00:00:00,2016-07-05 00:05:00,Business,Parkwood,Parkwood,1.2,Errand/Supplies,2016,7,July,5,Tuesday,1,0,1.9307999999999998
2016-07-05 00:08:00,2016-07-05 00:28:00,Business,Durham,Cary,9.9,Meeting,2016,7,July,5,Tuesday,1,0,15.9291
2016-07-05 16:48:00,2016-07-05 16:52:00,Business,Whitebridge,Whitebridge,0.6,Errand/Supplies,2016,7,July,5,Tuesday,1,16,0.9653999999999999
2016-07-05 20:06:00,2016-07-05 20:26:00,Business,Cary,Durham,9.9,OTHER,2016,7,July,5,Tuesday,1,20,15.9291
2016-07-05 22:41:00,2016-07-05 23:02:00,Business,Durham,Morrisville,8.6,OTHER,2016,7,July,5,Tuesday,1,22,13.837399999999999
2016-07-06 00:33:00,2016-07-06 00:53:00,Business,Morrisville,Cary,6.3,Meal/Entertain,2016,7,July,6,Wednesday,2,0,10.1367
2016-07-06 09:06:00,2016-07-06 09:25:00,Business,Cary,Durham,9.9,Meeting,2016,7,July,6,Wednesday,2,9,15.9291
2016-07-06 12:48:00,2016-07-06 13:08:00,Business,Durham,Cary,9.9,OTHER,2016,7,July,6,Wednesday,2,12,15.9291
2016-07-06 20:04:00,2016-07-06 20:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,2016,7,July,6,Wednesday,2,20,5.309699999999999
2016-07-06 23:46:00,2016-07-06 23:59:00,Business,Morrisville,Cary,3.1,Customer Visit,2016,7,July,6,Wednesday,2,23,4.9879
2016-07-07 08:22:00,2016-07-07 08:50:00,Business,Cary,Morrisville,7.9,Temporary Site,2016,7,July,7,Thursday,3,8,12.7111
2016-07-07 10:27:00,2016-07-07 10:33:00,Business,Morrisville,Cary,8.9,OTHER,2016,7,July,7,Thursday,3,10,14.3201
2016-07-07 12:59:00,2016-07-07 13:35:00,Business,Kenner,New Orleans,12.8,OTHER,2016,7,July,7,Thursday,3,12,20.595200000000002
2016-07-08 09:50:00,2016-07-08 10:13:00,Business,CBD,Pontchartrain Beach,7.7,OTHER,2016,7,July,8,Friday,4,9,12.3893
2016-07-08 10:51:00,2016-07-08 11:12:00,Business,Pontchartrain Beach,CBD,7.0,OTHER,2016,7,July,8,Friday,4,10,11.263
2016-07-08 13:48:00,2016-07-08 14:11:00,Business,New Orleans,Metairie,12.5,OTHER,2016,7,July,8,Friday,4,13,20.1125
2016-07-08 17:11:00,2016-07-08 17:30:00,Business,Kenner,New Orleans,13.2,OTHER,2016,7,July,8,Friday,4,17,21.238799999999998
2016-07-09 09:03:00,2016-07-09 09:46:00,Business,New Orleans,Kenner,13.0,OTHER,2016,7,July,9,Saturday,5,9,20.917
2016-07-09 09:52:00,2016-07-09 10:06:00,Business,Kenner,Metairie,4.9,OTHER,2016,7,July,9,Saturday,5,9,7.8841
2016-07-09 10:15:00,2016-07-09 10:33:00,Business,Metairie,New Orleans,8.5,OTHER,2016,7,July,9,Saturday,5,10,13.6765
2016-07-10 14:10:00,2016-07-10 14:17:00,Business,CBD,St Thomas,1.3,OTHER,2016,7,July,10,Sunday,6,14,2.0917
2016-07-10 16:04:00,2016-07-10 16:15:00,Business,St Thomas,CBD,1.8,OTHER,2016,7,July,10,Sunday,6,16,2.8962
2016-07-10 18:05:00,2016-07-10 18:21:00,Business,New Orleans,Kenner,13.6,OTHER,2016,7,July,10,Sunday,6,18,21.8824
2016-07-10 19:51:00,2016-07-10 20:08:00,Business,Kenner,New Orleans,13.4,OTHER,2016,7,July,10,Sunday,6,19,21.5606
2016-07-12 16:10:00,2016-07-12 16:45:00,Business,New Orleans,Kenner,12.3,OTHER,2016,7,July,12,Tuesday,1,16,19.7907
2016-07-12 19:21:00,2016-07-12 19:26:00,Personal,Kenner,Kenner,1.4,OTHER,2016,7,July,12,Tuesday,1,19,2.2525999999999997
2016-07-12 23:47:00,2016-07-13 00:11:00,Personal,Morrisville,Cary,8.7,OTHER,2016,7,July,12,Tuesday,1,23,13.998299999999999
2016-07-13 12:39:00,2016-07-13 13:20:00,Personal,Cary,Morrisville,23.5,OTHER,2016,7,July,13,Wednesday,2,12,37.8115
2016-07-13 13:25:00,2016-07-13 13:39:00,Personal,Morrisville,Morrisville,2.2,OTHER,2016,7,July,13,Wednesday,2,13,3.5398
2016-07-13 13:42:00,2016-07-13 13:54:00,Personal,Morrisville,Cary,4.4,OTHER,2016,7,July,13,Wednesday,2,13,7.0796
2016-07-14 15:51:00,2016-07-14 15:59:00,Personal,Cary,Morrisville,3.3,OTHER,2016,7,July,14,Thursday,3,15,5.309699999999999
2016-07-14 16:03:00,2016-07-14 16:34:00,Business,Morrisville,Morrisville,11.8,Errand/Supplies,2016,7,July,14,Thursday,3,16,18.9862
2016-07-14 16:39:00,2016-07-14 20:05:00,Business,Morrisville,Banner Elk,195.3,OTHER,2016,7,July,14,Thursday,3,16,314.2377
2016-07-15 11:32:00,2016-07-15 11:53:00,Personal,Banner Elk,Banner Elk,8.3,OTHER,2016,7,July,15,Friday,4,11,13.354700000000001
2016-07-15 12:09:00,2016-07-15 12:19:00,Personal,Banner Elk,Banner Elk,3.2,OTHER,2016,7,July,15,Friday,4,12,5.1488000000000005
2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,OTHER,2016,7,July,15,Friday,4,12,36.041599999999995
2016-07-15 15:03:00,2016-07-15 15:33:00,Personal,Elk Park,Banner Elk,12.2,OTHER,2016,7,July,15,Friday,4,15,19.6298
2016-07-15 15:40:00,2016-07-15 15:52:00,Personal,Banner Elk,Banner Elk,4.5,OTHER,2016,7,July,15,Friday,4,15,7.2405
2016-07-16 13:14:00,2016-07-16 14:10:00,Personal,Banner Elk,Newland,28.1,OTHER,2016,7,July,16,Saturday,5,13,45.212900000000005
